CUSTOMER_ID,SEGMENT,INDUSTRY,COUNTRY,PLAN,MRR,SUBSCRIPTION_DURATION,CUSTOMER_STATUS,CHURN_LABEL,AVG_MONTHLY_LOGINS,AVG_TICKETS_RAISED,AVG_FEATURE_USAGE
3911,SMB,Financial Services/Fintech,Australia,Enterprise,6633,699,Active,0,1030.888889,479.333333,62.623114593661589333
3912,SMB,Financial Services/Fintech,Australia,Growth,990,510,Active,0,217.5,100.5,75.461780340778612500
3913,SMB,Manufacturing,UK,Pro,2695,110,Churned,1,517.666667,251,67.637257976035330000
3914,Enterprise,Media,Canada,Growth,270,387,Active,0,202,104,50.614532996184520000
3915,Enterprise,Education,Australia,Growth,225,626,Active,0,270.125,122.125,55.989518801244894125
3916,SMB,Manufacturing,Singapore,Enterprise,2376,847,Active,0,988.857143,516.5,44.361398045709686214
3917,SMB,Technology,USA,Growth,1050,640,Active,0,203.833333,93,36.770827167151004833
3918,Enterprise,Logistics,India,Enterprise,9405,1107,Active,0,1005.7,490.95,56.005527440891362700
3919,SMB,Technology,Brazil,Enterprise,9504,903,Active,0,718.166667,391.083333,51.521569474505859513
3920,SMB,Logistics,France,Pro,3822,931,Active,0,359.833333,194.666667,57.888727422341719167
3921,SMB,Retail,France,Growth,210,1054,Active,0,204.733333,102.4,51.716905617585738820
3922,SMB,Logistics,USA,Enterprise,2574,690,Active,0,1010,494.5,50.110841057711866500
3923,Mid-Market,Financial Services/Fintech,Canada,Enterprise,9504,621,Active,0,936,533,71.226718884013370000
3924,SMB,Professional Services,Germany,Enterprise,2772,591,Active,0,955,411,30.600219060315048000
3925,SMB,Technology,Australia,Enterprise,1386,798,Active,0,948.428571,541.142857,51.978450229847480286
3926,Enterprise,Technology,UK,Growth,315,66,Churned,1,142.666667,84,68.722800369053082333
3927,SMB,Healthcare,Japan,Pro,980,1039,Active,0,593,301,53.479592425379968650
3928,SMB,Logistics,Canada,Growth,435,818,Active,0,243.625,116.5,64.266665552769956000
3929,Enterprise,Education,Japan,Growth,330,352,Churned,1,203.363636,97.454545,47.826081958663928818
3930,Mid-Market,Real Estate,Australia,Pro,4165,426,Active,0,467.25,264,36.134379923237945350
3931,SMB,Technology,France,Pro,3969,795,Active,0,500.866667,252.133333,56.977279857765854400
3932,SMB,Logistics,France,Pro,1127,725,Active,0,513.166667,254.166667,47.551183371188460417
3933,SMB,Financial Services/Fintech,Germany,Enterprise,4950,569,Active,0,741.5,378.833333,33.754087499021461500
3934,SMB,Real Estate,USA,Growth,570,507,Active,0,209.333333,102.666667,59.456458298854142000
3935,SMB,Media,USA,Growth,180,619,Active,0,249.6,132.4,54.097906760445886000
3936,SMB,Professional Services,Australia,Growth,870,454,Active,0,169,110,59.957526372783060000
3937,SMB,Logistics,Singapore,Growth,675,980,Active,0,196.764706,100.411765,47.597934739567765365
3938,Mid-Market,Retail,Australia,Growth,855,796,Active,0,205.8,100.8,60.935106410942629500
3939,SMB,Real Estate,USA,Enterprise,2574,455,Active,0,1167,439,49.156478801877846000
3940,SMB,Media,UK,Pro,833,638,Active,0,655,303.833333,50.251078302394415500
3941,SMB,Logistics,Australia,Growth,360,420,Active,0,197,108,21.670167740104960000
3942,SMB,Logistics,Australia,Growth,285,758,Active,0,198.363636,92,54.012930532047100591
3943,Mid-Market,Real Estate,Japan,Pro,833,1029,Active,0,488.473684,249.789474,53.653014791330061211
3944,Mid-Market,Real Estate,Canada,Growth,540,848,Active,0,201.166667,104.333333,41.598703232473585458
3945,Mid-Market,Real Estate,UK,Pro,6517,1106,Active,0,379.421053,194.789474,60.874207927759582579
3946,Mid-Market,Manufacturing,Canada,Growth,1035,108,Churned,1,254.666667,121,23.200736768895412000
3947,SMB,Professional Services,France,Growth,360,465,Active,0,193,82,58.946153059188960000
3948,Mid-Market,Technology,Canada,Pro,1421,762,Active,0,398.4,192.3,50.373081672160213500
3949,SMB,Real Estate,UK,Pro,7203,483,Active,0,454,293,13.233249203366526000
3950,SMB,Real Estate,UK,Growth,420,1082,Active,0,196.4,103.05,50.355852723747425650
3951,Mid-Market,Manufacturing,France,Enterprise,9405,678,Active,0,1057,509.8,57.136220853584248200
3952,Enterprise,Financial Services/Fintech,USA,Growth,570,647,Active,0,207.333333,113.666667,39.666033243939040000
3953,Mid-Market,Media,USA,Growth,975,211,Churned,1,190.142857,93.714286,43.792997031366155000
3954,Mid-Market,Education,USA,Pro,4655,332,Churned,1,487.545455,250.636364,50.216603983854058091
3955,Enterprise,Logistics,Japan,Pro,1274,621,Active,0,522.076923,259.230769,53.912053232714996154
3956,SMB,Logistics,USA,Growth,945,203,Churned,1,144.857143,78.285714,51.990188709089933714
3957,Enterprise,Real Estate,France,Pro,6762,774,Active,0,457,277,72.742357311051460000
3958,SMB,Manufacturing,Australia,Growth,885,954,Active,0,203.666667,98.833333,43.405988555767620667
3959,Mid-Market,Professional Services,Australia,Enterprise,4356,1045,Active,0,975.25,467.25,39.967971609814054375
3960,Mid-Market,Education,France,Pro,5635,522,Active,0,443,226,39.539566408445180000
3961,SMB,Financial Services/Fintech,UK,Growth,780,632,Active,0,198.5,95.25,53.149307412453120500
3962,Mid-Market,Healthcare,UK,Growth,990,334,Churned,1,206.909091,96.727273,39.531596348474798255
3963,SMB,Financial Services/Fintech,USA,Pro,4116,679,Active,0,504.25,240.625,44.074852809051206100
3964,Enterprise,Healthcare,Australia,Pro,6370,631,Active,0,522.833333,248.833333,48.895634642400184283
3965,SMB,Manufacturing,Japan,Enterprise,6039,1038,Active,0,762.388889,373.388889,62.335313727951698722
3966,SMB,Professional Services,Japan,Enterprise,3168,608,Active,0,965.333333,499,43.858532854405496000
3967,SMB,Education,Germany,Growth,375,293,Churned,1,149.555556,76.555556,33.327342637074219765
3968,SMB,Healthcare,Singapore,Enterprise,6138,436,Active,0,779,535,22.832878445085935000
3969,SMB,Real Estate,Japan,Pro,5341,785,Active,0,494.166667,234.416667,53.522131379385385083
3970,SMB,Technology,France,Growth,855,477,Active,0,188,84,3.718259797102818600
3971,SMB,Technology,UK,Pro,6370,729,Active,0,367.125,193.125,28.834443174120655750
3972,SMB,Real Estate,Canada,Growth,645,1012,Active,0,199.75,99.6875,52.497356639684824438
3973,SMB,Professional Services,Japan,Growth,990,1049,Active,0,204.75,101.75,51.427843868626591500
3974,SMB,Retail,Germany,Enterprise,7128,1108,Active,0,980,488.3125,44.229514842184028813
3975,Enterprise,Logistics,India,Pro,686,417,Active,0,470,235,8.179679149848340000
3976,SMB,Financial Services/Fintech,USA,Enterprise,2277,615,Active,0,1229.833333,648.666667,30.762781275321326667
3977,SMB,Healthcare,USA,Growth,840,749,Active,0,199.7,98.8,55.745361753395911000
3978,SMB,Technology,UK,Growth,645,759,Active,0,200.333333,100,31.018891020450905603
3979,SMB,Real Estate,USA,Growth,810,325,Churned,1,198.363636,98.272727,58.651010112649059000
3980,Mid-Market,Education,Singapore,Growth,945,241,Churned,1,186.714286,109.428571,50.786903966761782000
3981,SMB,Education,USA,Enterprise,6732,840,Active,0,1247.571429,624.214286,56.080247394798190071
3982,SMB,Healthcare,Australia,Growth,975,1008,Active,0,204.222222,100.111111,50.385484799868935794
3983,SMB,Retail,USA,Pro,3136,650,Active,0,638.6,292.2,47.710766424932577540
3984,Mid-Market,Media,USA,Pro,2352,439,Active,0,505,251,35.311267180195960000
3985,Mid-Market,Media,USA,Pro,4802,637,Active,0,532.714286,238.857143,53.764076669736354100
3986,SMB,Manufacturing,Brazil,Pro,5635,849,Active,0,492.923077,253.615385,55.867303703259875846
3987,SMB,Professional Services,France,Pro,3234,989,Active,0,499.235294,250.764706,52.122845342399634647
3988,SMB,Professional Services,Germany,Pro,6370,196,Churned,1,530.857143,248.428571,59.133037201256136714
3989,Mid-Market,Financial Services/Fintech,Singapore,Growth,885,804,Active,0,202,98.25,69.694764790154626000
3990,SMB,Financial Services/Fintech,Japan,Enterprise,6336,1050,Active,0,743.6,385.533333,44.244607446044671513
3991,SMB,Media,Canada,Enterprise,1881,1057,Active,0,1023.214286,508.214286,63.338479808995188714
3992,SMB,Healthcare,UK,Growth,510,624,Active,0,185,99,29.510867124268250000
3993,SMB,Technology,UK,Pro,2548,480,Active,0,366,222,86.494254499401950000
3994,SMB,Technology,USA,Pro,4900,487,Active,0,521,214,24.011815271490090000
3995,SMB,Real Estate,USA,Enterprise,3960,882,Active,0,1219.923077,637.538462,35.631745984496840415
3996,SMB,Healthcare,UK,Growth,960,611,Active,0,212.666667,93.333333,59.259277203491883333
3997,SMB,Technology,USA,Pro,6615,732,Active,0,491.333333,257,51.898052470922574167
3998,SMB,Retail,Singapore,Growth,960,53,Churned,1,199,100.5,39.845896093261322500
3999,SMB,Logistics,India,Growth,255,986,Active,0,202,104,51.127119382559333333
4000,Mid-Market,Professional Services,USA,Pro,6076,458,Active,0,493,226,51.430932956486565000
4001,Mid-Market,Retail,India,Enterprise,3366,543,Active,0,1011,471.333333,39.381843646031238000
4002,Mid-Market,Technology,France,Pro,5145,880,Active,0,376.769231,193.307692,38.332112067933925346
4003,Enterprise,Logistics,UK,Pro,735,642,Active,0,505.25,267.25,35.866767423316830500
4004,SMB,Real Estate,Germany,Pro,3430,765,Active,0,519.714286,262.285714,48.351616850022752143
4005,SMB,Financial Services/Fintech,USA,Enterprise,6237,623,Active,0,968,537,67.380145164376300000
4006,SMB,Healthcare,USA,Growth,285,291,Churned,1,202.444444,95.888889,38.312969612043069000
4007,SMB,Healthcare,Canada,Growth,1005,680,Active,0,192.875,104.75,50.394814110997698750
4008,SMB,Technology,UK,Enterprise,8217,105,Churned,1,1075.75,505.75,76.277083506479052500
4009,SMB,Manufacturing,USA,Growth,660,925,Active,0,204.2,97.866667,55.802637522189957667
4010,SMB,Technology,Canada,Growth,390,770,Active,0,205.75,101.5,44.783183440020056625
4011,Enterprise,Financial Services/Fintech,Japan,Pro,637,720,Active,0,472,250.5,51.941022066043452667
4012,SMB,Financial Services/Fintech,France,Pro,3087,395,Active,0,479,237,99.742349545990620000
4013,Enterprise,Real Estate,France,Growth,780,537,Active,0,188.6,107.4,37.333926534317142640
4014,SMB,Media,France,Enterprise,5940,512,Active,0,985,543.333333,29.132011919050767333
4015,SMB,Financial Services/Fintech,France,Growth,510,502,Active,0,136,68,49.883772449005725000
4016,SMB,Financial Services/Fintech,USA,Growth,390,497,Active,0,189,112,92.397405602882740000
4017,SMB,Professional Services,Japan,Growth,1005,1079,Active,0,199.15,102.65,51.363541760432041650
4018,SMB,Retail,India,Growth,300,774,Active,0,251.5,115.5,51.742663920886261800
4019,SMB,Professional Services,USA,Pro,3773,511,Active,0,494,242,45.803831426001120000
4020,SMB,Technology,Australia,Growth,915,781,Active,0,228.666667,125.666667,64.583598857833601444
4021,SMB,Financial Services/Fintech,Australia,Enterprise,6435,1059,Active,0,991.529412,507.352941,40.798372519374001629
4022,SMB,Education,USA,Pro,7007,418,Active,0,490,262,53.723966673989680000
4023,SMB,Logistics,USA,Growth,195,770,Active,0,200.363636,98.181818,62.047728136284627273
4024,Enterprise,Technology,USA,Growth,510,485,Active,0,190,85,70.334558129152440000
4025,SMB,Real Estate,India,Growth,765,667,Active,0,261.5,113.5,51.051914601536990750
4026,Enterprise,Real Estate,USA,Pro,3577,804,Active,0,496.444444,248.777778,60.346410503022019444
4027,SMB,Technology,UK,Growth,375,608,Active,0,192,107,58.548628844528320000
4028,SMB,Healthcare,USA,Pro,4508,416,Active,0,548,245,9.946007476820550000
4029,SMB,Media,France,Growth,765,840,Active,0,206.785714,98.928571,44.577297358263514268
4030,SMB,Retail,Japan,Enterprise,9306,809,Active,0,1025.75,508.333333,67.792612244640877667
4031,Enterprise,Media,Australia,Pro,3626,989,Active,0,622,327.941176,62.009399104983802471
4032,Mid-Market,Logistics,USA,Enterprise,8811,970,Active,0,983.666667,498,43.323249962106117140
4033,Enterprise,Real Estate,Australia,Pro,6468,733,Active,0,502.166667,258.666667,49.569503443050710667
4034,Mid-Market,Real Estate,France,Pro,6762,522,Active,0,443,243,42.077292631222484000
4035,SMB,Technology,Germany,Pro,6811,251,Churned,1,479.25,256.25,46.921425000585265250
4036,Mid-Market,Real Estate,France,Enterprise,1386,898,Active,0,1277.153846,639.692308,39.548515521366201308
4037,SMB,Healthcare,USA,Pro,3479,778,Active,0,456.875,265.375,49.291763389890202000
4038,Mid-Market,Media,USA,Pro,4655,587,Active,0,510,284,21.582829156649186000
4039,SMB,Real Estate,USA,Growth,1005,968,Active,0,197.461538,96.846154,56.803902770117257100
4040,SMB,Manufacturing,Japan,Growth,255,148,Churned,1,219,108.6,35.504236779617509200
4041,SMB,Education,Australia,Growth,105,860,Active,0,149.052632,74,57.559865837172836121
4042,SMB,Manufacturing,Germany,Pro,1029,687,Active,0,510.916667,249.333333,50.501443164235956833
4043,SMB,Technology,Singapore,Growth,390,475,Active,0,250.25,116.25,71.433780296158890000
4044,Enterprise,Logistics,India,Pro,4165,512,Active,0,374.75,185.5,60.967054602650942500
4045,SMB,Education,USA,Growth,705,562,Active,0,162.5,69.75,29.858921727896407000
4046,SMB,Financial Services/Fintech,USA,Growth,420,1092,Active,0,202.25,100.55,46.376729250356424150
4047,SMB,Manufacturing,Japan,Growth,510,382,Active,0,206,103,18.476578416178290000
4048,Mid-Market,Healthcare,Brazil,Growth,255,1015,Active,0,244.4,119.65,45.803181676114612650
4049,SMB,Retail,Australia,Pro,4851,1070,Active,0,381.25,191.7,50.812011058456458258
4050,Enterprise,Logistics,Singapore,Growth,750,684,Active,0,146.166667,74.666667,55.153947189820838333
4051,Enterprise,Logistics,USA,Growth,390,408,Active,0,212,103,97.130911529900940000
4052,Enterprise,Healthcare,USA,Enterprise,7425,519,Active,0,843.75,499.25,57.163546363062294250
4053,SMB,Healthcare,Canada,Growth,210,957,Active,0,205.411765,100.823529,37.590831502248941588
4054,SMB,Manufacturing,India,Growth,150,495,Active,0,203,91,4.404509948679136000
4055,Enterprise,Education,Germany,Enterprise,2871,550,Active,0,728.5,380,54.908956794835668000
4056,Mid-Market,Technology,Australia,Growth,450,392,Active,0,184,120,50.233958789666010000
4057,Enterprise,Real Estate,USA,Growth,825,104,Churned,1,187.333333,90.333333,17.580935099889079333
4058,SMB,Logistics,UK,Growth,795,663,Active,0,145,67.333333,19.935744066770525333
4059,SMB,Manufacturing,Japan,Growth,990,958,Active,0,152.5,76.166667,53.952627104264303000
4060,SMB,Manufacturing,USA,Growth,705,708,Active,0,138,74,24.928885331198463000
4061,Mid-Market,Manufacturing,Germany,Growth,900,1056,Active,0,155.769231,74.461538,44.627759836282653662
4062,Mid-Market,Professional Services,France,Growth,765,1099,Active,0,148.153846,73.692308,43.061871942183864746
4063,SMB,Media,France,Growth,195,1059,Active,0,240.818182,122.727273,31.151124403529605273
4064,SMB,Retail,Brazil,Growth,90,824,Active,0,189.5,108.5,95.687793021673895000
4065,SMB,Technology,UK,Growth,585,758,Active,0,233,87,54.756574169956930000
4066,Mid-Market,Financial Services/Fintech,Germany,Growth,855,304,Churned,1,199.3,101.6,38.696217113195728420
4067,SMB,Media,USA,Growth,750,852,Active,0,206,101.428571,21.682696432503756286
4068,SMB,Manufacturing,UK,Pro,7154,153,Churned,1,471.8,255.2,67.140068892571407400
4069,SMB,Education,Canada,Enterprise,7425,559,Active,0,1133,470,9.799079038104107000
4070,SMB,Manufacturing,USA,Pro,735,750,Active,0,471.571429,247.857143,44.143341502687431714
4071,Enterprise,Education,Singapore,Enterprise,594,1058,Active,0,722.8125,377.25,39.635094232335839263
4072,Mid-Market,Healthcare,Germany,Pro,5341,877,Active,0,630.777778,315,42.230153194820334889
4073,Mid-Market,Professional Services,USA,Pro,3087,754,Active,0,598.75,326.75,51.283810418885585250
4074,Mid-Market,Logistics,USA,Growth,1035,720,Active,0,209,89.5,28.226626418943389500
4075,SMB,Technology,USA,Growth,435,486,Active,0,190,98,46.444514913847954000
4076,Mid-Market,Technology,Australia,Growth,915,241,Churned,1,183.875,97,47.295675564570546863
4077,Enterprise,Financial Services/Fintech,India,Growth,645,364,Churned,1,154.666667,77.75,46.776583311019532867
4078,Mid-Market,Real Estate,Canada,Enterprise,9900,561,Active,0,1025.583333,497,61.945675950193113167
4079,SMB,Financial Services/Fintech,USA,Enterprise,9405,908,Active,0,1024.863636,482.818182,50.673543777304161955
4080,Mid-Market,Healthcare,USA,Growth,480,448,Active,0,194.833333,96,59.468485481053400667
4081,Enterprise,Media,UK,Pro,637,539,Active,0,484.125,247.75,47.975015815400329750
4082,SMB,Financial Services/Fintech,Australia,Growth,135,1023,Active,0,194.73913,104.565217,49.107104931691915448
4083,SMB,Technology,USA,Pro,5684,1021,Active,0,504.181818,252.363636,60.316634242086429955
4084,Enterprise,Professional Services,USA,Pro,3577,847,Active,0,502.133333,238.866667,47.054095460590813363
4085,Enterprise,Healthcare,USA,Growth,555,1025,Active,0,206.15,98.3,46.887750367579905725
4086,SMB,Logistics,Australia,Pro,1666,827,Active,0,488.666667,255.916667,46.929413004000443667
4087,SMB,Financial Services/Fintech,Canada,Pro,5488,913,Active,0,508.642857,258.5,48.148015208325188786
4088,SMB,Education,India,Pro,1960,1097,Active,0,509.210526,256.684211,38.664957527230105842
4089,SMB,Professional Services,Germany,Growth,315,819,Active,0,136.111111,78.111111,61.686756150623345667
4090,Enterprise,Retail,Germany,Enterprise,7722,640,Active,0,1119.5,524.5,51.316805644884182500
4091,SMB,Technology,USA,Enterprise,5445,970,Active,0,1002,524.5,48.043189279188357000
4092,SMB,Manufacturing,USA,Pro,4312,874,Active,0,490.75,257.875,58.672439649926856575
4093,Enterprise,Logistics,Canada,Growth,675,1082,Active,0,213.071429,96.857143,47.579892950411191114
4094,SMB,Technology,USA,Growth,195,731,Active,0,174,100,1.743927934838296300
4095,Mid-Market,Healthcare,UK,Pro,637,732,Active,0,529,246,30.920705134778990000
4096,SMB,Education,USA,Growth,930,606,Active,0,204,92,72.395000534889680000
4097,Mid-Market,Financial Services/Fintech,USA,Growth,360,301,Churned,1,151.9,76.2,59.778525886969264000
4098,Enterprise,Healthcare,USA,Growth,945,772,Active,0,202.1,97.4,38.674022250498375800
4099,SMB,Professional Services,India,Growth,210,1001,Active,0,149.423077,74.5,54.535564510086305858
4100,Mid-Market,Education,UK,Growth,405,926,Active,0,254.454545,121.227273,38.847151748203097371
4101,Enterprise,Manufacturing,USA,Growth,75,443,Active,0,196.8,92.4,74.541272114537024000
4102,Enterprise,Real Estate,USA,Growth,660,303,Churned,1,202.7,95.6,46.150819547022879200
4103,SMB,Financial Services/Fintech,Germany,Enterprise,693,799,Active,0,943.5,489,46.668198309845511200
4104,SMB,Logistics,France,Growth,105,434,Active,0,192,98,67.900132319611150000
4105,SMB,Technology,USA,Growth,735,403,Active,0,217,104,3.773787082967383600
4106,SMB,Education,France,Pro,2450,722,Active,0,497.636364,242.454545,38.234154857542297545
4107,SMB,Financial Services/Fintech,UK,Growth,525,559,Active,0,253.75,119.25,51.996125420295801500
4108,SMB,Logistics,Germany,Growth,870,960,Active,0,250.176471,126.235294,57.754066577983104349
4109,Mid-Market,Media,Germany,Growth,1035,797,Active,0,255.9,132.2,41.629321391037700400
4110,SMB,Healthcare,France,Pro,3087,1013,Active,0,625.4375,323.5625,48.672407427828066313
4111,Enterprise,Technology,Germany,Pro,2401,909,Active,0,501,253.909091,51.886603658230385545
4112,Mid-Market,Retail,USA,Growth,1005,1068,Active,0,199.4,103.866667,28.803485485714085887
4113,SMB,Media,Canada,Pro,539,227,Churned,1,503.285714,237.285714,43.771477637300111000
4114,SMB,Logistics,USA,Enterprise,3663,420,Active,0,1001,577,18.256940190846628000
4115,Mid-Market,Media,Japan,Growth,690,891,Active,0,194.8,98,46.687992847896725767
4116,SMB,Financial Services/Fintech,USA,Pro,4214,289,Churned,1,500.555556,267.555556,50.075425729417844333
4117,SMB,Education,UK,Growth,600,983,Active,0,246,123.5,56.442507516615544917
4118,Enterprise,Retail,USA,Pro,343,666,Active,0,487,238,81.373782645160460000
4119,SMB,Real Estate,USA,Pro,490,944,Active,0,492.333333,242.777778,39.074039326093574111
4120,Enterprise,Education,Australia,Pro,5537,452,Active,0,503,260,90.620004200165540000
4121,Enterprise,Real Estate,Canada,Pro,2254,288,Churned,1,502.8,257.8,41.643041338547823600
4122,SMB,Logistics,UK,Pro,7105,425,Active,0,530,257,50.040405867052940000
4123,Mid-Market,Manufacturing,USA,Growth,240,1075,Active,0,200.285714,99.761905,57.037559814242045414
4124,SMB,Education,France,Growth,615,653,Active,0,141,77.4,44.230462950788567600
4125,Enterprise,Logistics,USA,Pro,7056,456,Active,0,537,289,3.035527804400639500
4126,Mid-Market,Financial Services/Fintech,Canada,Growth,525,545,Active,0,198.333333,104.333333,38.807751278757757000
4127,SMB,Real Estate,Australia,Growth,315,738,Active,0,150.125,68.75,29.021273881602734375
4128,SMB,Logistics,UK,Growth,75,646,Active,0,221.75,98,62.542364800439492750
4129,SMB,Technology,USA,Growth,600,1092,Active,0,148.111111,76.166667,47.471385271837121830
4130,SMB,Real Estate,France,Growth,315,80,Churned,1,247,112,31.165112950878178500
4131,Enterprise,Financial Services/Fintech,UK,Pro,7056,983,Active,0,379.142857,176.857143,59.772760451744339429
4132,SMB,Technology,USA,Growth,945,196,Churned,1,201.571429,99.285714,55.579292442015837143
4133,SMB,Logistics,Australia,Pro,6468,613,Active,0,507,328,59.853283498181260000
4134,SMB,Media,USA,Growth,900,717,Active,0,255.25,120.75,40.850862402586437500
4135,SMB,Professional Services,UK,Enterprise,9900,634,Active,0,765,514,80.456815633758950000
4136,Mid-Market,Education,France,Growth,315,939,Active,0,247.4,122,52.331315165944066500
4137,SMB,Retail,Singapore,Enterprise,9801,903,Active,0,717.375,352.75,45.397980942442281838
4138,Mid-Market,Financial Services/Fintech,Australia,Growth,765,801,Active,0,144,81,47.642972112152167333
4139,Mid-Market,Manufacturing,USA,Pro,980,198,Churned,1,512.166667,241.833333,55.699056476447706633
4140,SMB,Retail,USA,Growth,645,447,Active,0,217,86,0.066794921747059810
4141,SMB,Logistics,Australia,Pro,4165,139,Churned,1,474.6,261.8,42.535014658221625600
4142,SMB,Technology,UK,Growth,135,676,Active,0,203.2,101,43.565828465536688340
4143,SMB,Real Estate,USA,Growth,105,635,Active,0,214.666667,88.333333,29.617413317239691000
4144,SMB,Retail,France,Growth,150,282,Churned,1,254.222222,126.333333,46.244396225366427044
4145,Enterprise,Technology,USA,Enterprise,1287,742,Active,0,777.1875,380.75,38.375054540289346375
4146,Enterprise,Professional Services,UK,Growth,465,1009,Active,0,197.521739,99.652174,64.022012623783037761
4147,SMB,Real Estate,USA,Pro,1029,754,Active,0,633.923077,308.307692,48.063208034302155846
4148,SMB,Education,Germany,Enterprise,5940,795,Active,0,1026.230769,511.846154,54.930086896008282154
4149,SMB,Media,USA,Growth,870,748,Active,0,151.090909,70.818182,53.207052429449232236
4150,Mid-Market,Professional Services,USA,Enterprise,6633,834,Active,0,739.083333,406.25,45.059665072543867250
4151,SMB,Real Estate,UK,Growth,975,502,Active,0,210,101,62.195868548875550000
4152,SMB,Professional Services,Singapore,Enterprise,4455,464,Active,0,1018,534,34.587711923701990000
4153,SMB,Education,Canada,Enterprise,6732,499,Active,0,1040,497,99.042967564981280000
4154,Mid-Market,Technology,USA,Enterprise,5148,268,Churned,1,995.777778,501.888889,45.757436198583430067
4155,SMB,Real Estate,France,Growth,225,211,Churned,1,202.285714,104.571429,36.705640387079488857
4156,SMB,Logistics,USA,Enterprise,3465,813,Active,0,858,376,28.426670813768479500
4157,SMB,Financial Services/Fintech,UK,Growth,420,851,Active,0,252.5,112.5,29.421690435895746320
4158,SMB,Retail,Australia,Growth,240,88,Churned,1,206,89,86.166829459997005000
4159,Enterprise,Media,Australia,Growth,225,992,Active,0,274,136,33.775633187147352500
4160,SMB,Healthcare,USA,Growth,300,71,Churned,1,197.5,99.5,84.216831216087415000
4161,SMB,Manufacturing,India,Pro,2205,718,Active,0,487.857143,262.571429,24.797722036233270957
4162,Enterprise,Technology,Canada,Growth,570,1012,Active,0,202.133333,102.066667,59.392474641147605000
4163,SMB,Financial Services/Fintech,Brazil,Enterprise,693,244,Churned,1,1223.25,589.25,37.612295339555723463
4164,SMB,Manufacturing,Germany,Pro,6615,836,Active,0,503.545455,250.090909,40.615403082919399655
4165,Enterprise,Healthcare,Brazil,Enterprise,2970,705,Active,0,1276.8125,629.75,43.064952186497823150
4166,Mid-Market,Real Estate,Canada,Enterprise,8118,426,Active,0,983.666667,486,57.254447271933374667
4167,SMB,Professional Services,USA,Pro,882,755,Active,0,614.5625,308.9375,46.349963575972192944
4168,Mid-Market,Financial Services/Fintech,Germany,Growth,690,446,Active,0,203.2,101.4,28.026736179029510280
4169,Mid-Market,Media,France,Pro,2107,1004,Active,0,506.954545,245.772727,50.371961345535372682
4170,SMB,Education,India,Growth,180,208,Churned,1,210.142857,97.428571,61.344917851725812286
4171,Mid-Market,Logistics,UK,Growth,615,580,Active,0,144.875,72.625,48.590389171275173750
4172,SMB,Retail,Canada,Growth,675,913,Active,0,189.166667,97.944444,49.764715435836913611
4173,Enterprise,Professional Services,India,Pro,3920,581,Active,0,505.333333,251,27.695561291276180717
4174,Enterprise,Technology,India,Growth,450,1047,Active,0,194.85,97.85,34.899368922331541880
4175,SMB,Manufacturing,USA,Growth,585,971,Active,0,208.75,100.25,53.973618510000745656
4176,SMB,Technology,Germany,Growth,780,173,Churned,1,248.2,118.4,47.807501384455661100
4177,SMB,Technology,Australia,Growth,840,451,Active,0,204,91,79.418531472510940000
4178,SMB,Financial Services/Fintech,USA,Pro,6027,998,Active,0,498.277778,244.555556,52.361428230770887264
4179,SMB,Education,Japan,Pro,1225,781,Active,0,513.9,260.9,41.620910975733056830
4180,Mid-Market,Manufacturing,UK,Enterprise,1089,435,Active,0,981,583,48.903805013474810000
4181,SMB,Manufacturing,Germany,Growth,825,633,Active,0,192.285714,94,72.290988915195260000
4182,SMB,Manufacturing,Singapore,Growth,570,636,Active,0,183.833333,100,35.445691801342737833
4183,Mid-Market,Technology,USA,Growth,705,527,Active,0,168,70,36.990734762101596000
4184,Mid-Market,Financial Services/Fintech,India,Enterprise,6138,1090,Active,0,751.842105,382.894737,55.273848077531339263
4185,Mid-Market,Technology,Germany,Growth,795,57,Churned,1,243,94.5,31.716572319132607000
4186,SMB,Logistics,India,Growth,630,100,Churned,1,211.333333,100.666667,59.083764213857545333
4187,Mid-Market,Logistics,Canada,Growth,345,574,Active,0,195,111,60.708473448392766000
4188,Enterprise,Manufacturing,USA,Growth,765,911,Active,0,203.181818,99.909091,49.847813961263395818
4189,SMB,Education,Germany,Growth,315,821,Active,0,198.142857,102.142857,58.456266868384071286
4190,SMB,Education,UK,Pro,3920,484,Active,0,559,221,96.574544521117230000
4191,Enterprise,Manufacturing,UK,Pro,5145,561,Active,0,386,183.5,73.522958207859030000
4192,SMB,Real Estate,UK,Growth,75,981,Active,0,250.333333,119.466667,53.656541553775254020
4193,SMB,Media,Canada,Growth,285,987,Active,0,240.785714,125.5,46.404560528068197264
4194,SMB,Manufacturing,Germany,Growth,600,860,Active,0,199.125,99.75,53.061610615866684375
4195,SMB,Financial Services/Fintech,Germany,Pro,3871,705,Active,0,603,328,38.999712920380503000
4196,SMB,Financial Services/Fintech,France,Enterprise,4653,473,Active,0,969,493,51.785784711114820000
4197,SMB,Financial Services/Fintech,Germany,Enterprise,4455,743,Active,0,956.125,484.375,64.079710927729629250
4198,SMB,Manufacturing,India,Growth,930,378,Active,0,207,104,26.143001229314300000
4199,SMB,Financial Services/Fintech,USA,Pro,1666,680,Active,0,499.6,250.2,42.691623899522946800
4200,Mid-Market,Financial Services/Fintech,India,Enterprise,1584,844,Active,0,994.642857,502.571429,48.005736041872883250
