customer_id,company_name,segment,industry,country,company_size
4033,JenixInnovations,Enterprise,Real Estate,Australia,874
4034,GlobalDynamics,Mid-Market,Real Estate,France,263
4035,CoinbaseSystems,SMB,Technology,Germany,28
4036,RadexDynamics,Mid-Market,Real Estate,France,183
4037,CloudLabs,SMB,Healthcare,USA,61
4038,BartSystems,Mid-Market,Media,USA,320
4039,DatadexServices,SMB,Real Estate,USA,77
4040,RadexGroup,SMB,Manufacturing,Japan,100
4041,LogixSolutions,SMB,Education,Australia,56
4042,TechDynamics,SMB,Manufacturing,Germany,62
4043,AdvancedDynamics,SMB,Technology,Singapore,48
4044,HelixGroup,Enterprise,Logistics,India,2626
4045,LacerDynamics,SMB,Education,USA,15
4046,HelixLabs,SMB,Financial Services/Fintech,USA,69
4047,TechCorp,SMB,Manufacturing,Japan,19
4048,EliteSolutions,Mid-Market,Healthcare,Brazil,139
4049,IannisInnovations,SMB,Retail,Australia,36
4050,GintarSystems,Enterprise,Logistics,Singapore,2153
4051,CloudServices,Enterprise,Logistics,USA,2530
4052,KraftDynamics,Enterprise,Healthcare,USA,2954
4053,TechDynamics,SMB,Healthcare,Canada,95
4054,QestarCorp,SMB,Manufacturing,India,57
4055,TexSystems,Enterprise,Education,Germany,3589
4056,UpstoxSolutions,Mid-Market,Technology,Australia,188
4057,KraftLabs,Enterprise,Real Estate,USA,3850
4058,IannisServices,SMB,Logistics,UK,39
4059,BartGroup,SMB,Manufacturing,Japan,47
4060,AdvancedSolutions,SMB,Manufacturing,USA,10
4061,SmartInnovations,Mid-Market,Manufacturing,Germany,133
4062,GenpaxInnovations,Mid-Market,Professional Services,France,470
4063,MinexSystems,SMB,Media,France,37
4064,GenpaxDynamics,SMB,Retail,Brazil,22
4065,JenixServices,SMB,Technology,UK,80
4066,EliteInnovations,Mid-Market,Financial Services/Fintech,Germany,327
4067,LacerLabs,SMB,Media,USA,89
4068,OnyxCorp,SMB,Manufacturing,UK,75
4069,FraxSolutions,SMB,Education,Canada,37
4070,CoinbaseSolutions,SMB,Manufacturing,USA,68
4071,GintarDynamics,Enterprise,Education,Singapore,3547
4072,NagelCorp,Mid-Market,Healthcare,Germany,312
4073,OnyxInnovations,Mid-Market,Professional Services,USA,362
4074,FraxSolutions,Mid-Market,Logistics,USA,355
4075,FraxLabs,SMB,Technology,USA,46
4076,EliteSystems,Mid-Market,Technology,Australia,276
4077,SwellerInc,Enterprise,Financial Services/Fintech,India,2316
4078,BartTechnologies,Mid-Market,Real Estate,Canada,336
4079,CeltixGroup,SMB,Financial Services/Fintech,USA,96
4080,UpstoxGroup,Mid-Market,Healthcare,USA,456
4081,TigerInnovations,Enterprise,Media,UK,3696
4082,LacerGroup,SMB,Financial Services/Fintech,Australia,95
4083,MinexGroup,SMB,Technology,USA,99
4084,PractoCorp,Enterprise,Professional Services,USA,2065
4085,DatadexGroup,Enterprise,Healthcare,USA,1951
4086,OnyxLabs,SMB,Logistics,Australia,53
4087,GlobalSolutions,SMB,Financial Services/Fintech,Canada,80
4088,RadexGroup,SMB,Education,India,65
4089,BartTechnologies,SMB,Professional Services,Germany,14
4090,LogixSystems,Enterprise,Retail,Germany,4689
4091,PractoServices,SMB,Technology,USA,71
4092,PrimeDynamics,SMB,Manufacturing,USA,46
4093,SmartGroup,Enterprise,Logistics,Canada,3132
4094,SmartTechnologies,SMB,Technology,USA,91
4095,EulogCorp,Mid-Market,Healthcare,UK,268
4096,AdvancedDynamics,SMB,Education,USA,80
4097,IannisSolutions,Mid-Market,Financial Services/Fintech,USA,107
4098,HelixInc,Enterprise,Healthcare,USA,4534
4099,PrimeSystems,SMB,Professional Services,India,25
4100,GintarDynamics,Mid-Market,Education,UK,152
4101,CloudInc,Enterprise,Manufacturing,USA,2792
4102,GenpaxLabs,Enterprise,Real Estate,USA,1139
4103,GenpaxTechnologies,SMB,Financial Services/Fintech,Germany,26
4104,IannisCorp,SMB,Logistics,France,75
4105,FraxInc,SMB,Technology,USA,46
4106,OnyxDynamics,SMB,Education,France,48
4107,TigerCorp,SMB,Financial Services/Fintech,UK,61
4108,OnyxServices,SMB,Logistics,Germany,94
4109,NagelGroup,Mid-Market,Media,Germany,208
4110,SmartSystems,SMB,Healthcare,France,28
4111,JenixCorp,Enterprise,Technology,Germany,2084
4112,NagelCorp,Mid-Market,Retail,USA,465
4113,RadexDynamics,SMB,Media,Canada,26
4114,GintarSystems,SMB,Logistics,USA,98
4115,SwellerCorp,Mid-Market,Media,Japan,254
4116,CoinbaseCorp,SMB,Financial Services/Fintech,USA,14
4117,KraftTechnologies,SMB,Education,UK,62
4118,GintarServices,Enterprise,Retail,USA,1748
4119,IannisLabs,SMB,Real Estate,USA,55
4120,RevoxGroup,Enterprise,Education,Australia,761
4121,KraftServices,Enterprise,Real Estate,Canada,2818
4122,FraxInc,SMB,Logistics,UK,66
4123,QestarInnovations,Mid-Market,Manufacturing,USA,418
4124,RadexGroup,SMB,Education,France,38
4125,CloudGroup,Enterprise,Logistics,USA,2677
4126,NextServices,Mid-Market,Financial Services/Fintech,Canada,260
4127,LogixInnovations,SMB,Real Estate,Australia,86
4128,MinexGroup,SMB,Logistics,UK,22
4129,FraxInc,SMB,Technology,USA,13
4130,LacerInc,SMB,Real Estate,France,10
4131,ProLabs,Enterprise,Financial Services/Fintech,UK,2517
4132,PractoInnovations,SMB,Technology,USA,55
4133,GintarInc,SMB,Logistics,Australia,64
4134,GenpaxCorp,SMB,Media,USA,10
4135,CeltixLabs,SMB,Professional Services,UK,79
4136,FraxSystems,Mid-Market,Education,France,363
4137,NagelInc,SMB,Retail,Singapore,86
4138,EliteInc,Mid-Market,Financial Services/Fintech,Australia,192
4139,HelixTechnologies,Mid-Market,Manufacturing,USA,318
4140,LogixInc,SMB,Retail,USA,32
4141,DatadexSystems,SMB,Logistics,Australia,62
4142,NextCorp,SMB,Technology,UK,47
4143,TechGroup,SMB,Real Estate,USA,31
4144,GlobalServices,SMB,Retail,France,48
4145,SwellerTechnologies,Enterprise,Technology,USA,2047
4146,AdvancedLabs,Enterprise,Professional Services,UK,4990
4147,PrimeCorp,SMB,Real Estate,USA,81
4148,UpstoxGroup,SMB,Education,Germany,60
4149,QestarCorp,SMB,Media,USA,63
4150,EulogSystems,Mid-Market,Professional Services,USA,135
4151,SwellerInc,SMB,Real Estate,UK,100
4152,NextGroup,SMB,Professional Services,Singapore,86
4153,TexSolutions,SMB,Education,Canada,65
4154,EliteDynamics,Mid-Market,Technology,USA,111
4155,QestarInnovations,SMB,Real Estate,France,38
4156,QestarSystems,SMB,Logistics,USA,91
4157,QestarDynamics,SMB,Financial Services/Fintech,UK,97
4158,TigerLabs,SMB,Retail,Australia,21
4159,QestarTechnologies,Enterprise,Media,Australia,2920
4160,MinexServices,SMB,Healthcare,USA,57
4161,PrimeInnovations,SMB,Manufacturing,India,92
4162,CoinbaseSystems,Enterprise,Technology,Canada,2679
4163,IannisLabs,SMB,Financial Services/Fintech,Brazil,66
4164,NagelServices,SMB,Manufacturing,Germany,37
4165,GenpaxInc,Enterprise,Healthcare,Brazil,2878
4166,EliteSolutions,Mid-Market,Real Estate,Canada,295
4167,TechLabs,SMB,Professional Services,USA,90
4168,TigerTechnologies,Mid-Market,Financial Services/Fintech,Germany,433
4169,QestarInc,Mid-Market,Media,France,276
4170,TexLabs,SMB,Education,India,84
4171,FraxLabs,Mid-Market,Logistics,UK,499
4172,TechSystems,SMB,Retail,Canada,50
4173,UpstoxDynamics,Enterprise,Professional Services,India,2771
4174,TechTechnologies,Enterprise,Technology,India,3140
4175,FraxLabs,SMB,Manufacturing,USA,64
4176,SmartDynamics,SMB,Technology,Germany,52
4177,PractoCorp,SMB,Technology,Australia,61
4178,GenpaxGroup,SMB,Financial Services/Fintech,USA,69
4179,FraxDynamics,SMB,Education,Japan,34
4180,TigerGroup,Mid-Market,Manufacturing,UK,288
4181,TigerSystems,SMB,Manufacturing,Germany,93
4182,GenpaxTechnologies,SMB,Manufacturing,Singapore,27
4183,RadexInnovations,Mid-Market,Technology,USA,481
4184,LogixInc,Mid-Market,Financial Services/Fintech,India,305
4185,UpstoxCorp,Mid-Market,Technology,Germany,177
4186,EulogServices,SMB,Logistics,India,81
4187,JenixLabs,Mid-Market,Logistics,Canada,302
4188,OnyxLabs,Enterprise,Manufacturing,USA,1516
4189,LacerInnovations,SMB,Education,Germany,27
4190,GlobalSystems,SMB,Education,UK,23
4191,EliteLabs,Enterprise,Manufacturing,UK,3613
4192,OnyxServices,SMB,Real Estate,UK,84
4193,LogixDynamics,SMB,Media,Canada,20
4194,RadexTechnologies,SMB,Manufacturing,Germany,39
4195,CloudSolutions,SMB,Financial Services/Fintech,Germany,23
4196,PrimeInc,SMB,Financial Services/Fintech,France,62
4197,AdvancedSolutions,SMB,Financial Services/Fintech,Germany,100
4198,CoinbaseInc,SMB,Manufacturing,India,27
4199,CloudCorp,SMB,Financial Services/Fintech,USA,27
4200,TechGroup,Mid-Market,Financial Services/Fintech,India,115
4201,HelixSolutions,Enterprise,Healthcare,UK,4830
4202,PractoCorp,SMB,Healthcare,Canada,89
4203,NextInc,SMB,Retail,UK,72
4204,OnyxServices,SMB,Real Estate,Canada,39
4205,OnyxInnovations,SMB,Professional Services,USA,94
4206,TexSystems,Enterprise,Technology,USA,4392
4207,CeltixServices,SMB,Financial Services/Fintech,USA,100
4208,CeltixSystems,SMB,Retail,Canada,29
4209,GintarLabs,SMB,Logistics,USA,85
4210,KraftInc,Mid-Market,Education,USA,221
4211,LacerSolutions,SMB,Professional Services,USA,98
4212,HelixCorp,SMB,Retail,USA,80
4213,HelixSolutions,Mid-Market,Education,Singapore,159
4214,RevoxServices,SMB,Manufacturing,Germany,16
4215,FraxSolutions,SMB,Real Estate,Japan,55
4216,TechInc,SMB,Healthcare,Australia,70
4217,CeltixServices,SMB,Manufacturing,India,67
4218,KraftInc,SMB,Manufacturing,Australia,31
4219,GlobalSolutions,Mid-Market,Retail,Canada,446
4220,JenixSolutions,Mid-Market,Real Estate,Canada,309
4221,EliteTechnologies,SMB,Media,UK,72
4222,MinexLabs,SMB,Financial Services/Fintech,Germany,40
4223,TexCorp,SMB,Real Estate,Singapore,24
4224,CeltixGroup,SMB,Retail,France,29
4225,JenixGroup,SMB,Education,Canada,44
4226,AdvancedTechnologies,SMB,Professional Services,Japan,23
4227,PractoServices,SMB,Education,Brazil,72
4228,TigerCorp,SMB,Manufacturing,Canada,99
4229,AnatolyLabs,SMB,Logistics,India,92
4230,GintarCorp,SMB,Logistics,USA,52
4231,HelixSystems,SMB,Logistics,USA,28
4232,IannisSystems,SMB,Real Estate,USA,38
4233,EulogDynamics,Mid-Market,Media,France,301
4234,GenpaxInc,SMB,Media,USA,55
4235,FraxInc,SMB,Media,USA,19
4236,NextSolutions,SMB,Real Estate,USA,26
4237,DigitalGroup,SMB,Technology,UK,100
4238,OnyxSystems,Mid-Market,Media,Canada,219
4239,NagelGroup,Enterprise,Retail,USA,4742
4240,MinexInnovations,SMB,Healthcare,Canada,89
4241,EliteSystems,Mid-Market,Technology,USA,228
4242,JenixLabs,SMB,Education,USA,10
4243,NextCorp,SMB,Logistics,India,12
4244,JenixLabs,SMB,Technology,Brazil,100
4245,UpstoxSolutions,Enterprise,Financial Services/Fintech,Canada,554
4246,SwellerInnovations,SMB,Real Estate,UK,26
4247,PrimeDynamics,Enterprise,Technology,Japan,3157
4248,RadexSystems,SMB,Real Estate,Canada,75
4249,LogixCorp,SMB,Healthcare,France,91
4250,ProDynamics,Mid-Market,Manufacturing,UK,302
4251,QestarGroup,Enterprise,Media,USA,682
4252,JenixInc,Mid-Market,Education,Germany,247
4253,LacerSolutions,Mid-Market,Professional Services,Germany,147
4254,TigerInc,SMB,Real Estate,Canada,11
4255,SwellerCorp,SMB,Financial Services/Fintech,USA,26
4256,UpstoxDynamics,SMB,Retail,India,78
4257,HelixServices,SMB,Manufacturing,USA,58
4258,GintarInc,Enterprise,Manufacturing,Germany,3815
4259,TigerDynamics,Mid-Market,Healthcare,UK,388
4260,CoinbaseGroup,Mid-Market,Logistics,Canada,155
4261,DatadexSolutions,SMB,Professional Services,USA,48
4262,LogixServices,Mid-Market,Logistics,Australia,361
4263,NextSolutions,Enterprise,Education,USA,2298
4264,CoinbaseDynamics,SMB,Manufacturing,Canada,49
4265,SmartSystems,SMB,Professional Services,UK,66
4266,IannisSystems,Mid-Market,Healthcare,Japan,196
4267,NextLabs,SMB,Logistics,Brazil,19
4268,UpstoxGroup,Enterprise,Media,France,3404
4269,AnatolyInnovations,SMB,Professional Services,Brazil,97
4270,DigitalCorp,SMB,Professional Services,USA,20
4271,RevoxCorp,SMB,Real Estate,Brazil,83
4272,EulogLabs,SMB,Media,USA,74
4273,SmartLabs,SMB,Technology,UK,14
4274,PractoTechnologies,SMB,Professional Services,USA,61
4275,AnatolySystems,Enterprise,Manufacturing,Japan,2301
4276,EulogLabs,Enterprise,Healthcare,Australia,3040
4277,RadexServices,SMB,Education,Australia,26
4278,BartGroup,SMB,Financial Services/Fintech,Brazil,26
4279,TechInnovations,SMB,Media,Australia,14
4280,CloudLabs,Mid-Market,Retail,Australia,465
4281,GintarInc,SMB,Financial Services/Fintech,USA,45
4282,DigitalCorp,SMB,Financial Services/Fintech,India,29
4283,HelixSolutions,SMB,Manufacturing,Brazil,73
4284,QestarCorp,Mid-Market,Logistics,Japan,487
4285,JenixGroup,SMB,Financial Services/Fintech,USA,51
4286,RadexInc,Mid-Market,Healthcare,USA,415
4287,FraxTechnologies,Enterprise,Financial Services/Fintech,UK,2469
4288,RadexInc,SMB,Logistics,UK,93
4289,RadexInc,SMB,Real Estate,UK,10
4290,TigerInc,SMB,Professional Services,Australia,69
4291,CeltixSystems,SMB,Technology,India,32
4292,EulogCorp,SMB,Manufacturing,Japan,75
4293,CeltixSolutions,SMB,Real Estate,USA,44
4294,AdvancedServices,Mid-Market,Healthcare,USA,411
4295,MinexSolutions,SMB,Healthcare,USA,79
4296,FraxCorp,SMB,Logistics,UK,15
4297,SmartCorp,SMB,Education,UK,32
4298,RevoxTechnologies,SMB,Manufacturing,UK,63
4299,AdvancedGroup,SMB,Manufacturing,Japan,81
4300,GenpaxSystems,SMB,Real Estate,UK,80
4301,EliteInc,SMB,Financial Services/Fintech,Australia,78
4302,PractoTechnologies,Enterprise,Professional Services,France,979
4303,DigitalSolutions,SMB,Financial Services/Fintech,Germany,37
4304,KraftServices,Mid-Market,Education,Australia,484
4305,SwellerCorp,SMB,Media,India,57
4306,OnyxInnovations,SMB,Media,Australia,61
4307,PrimeDynamics,SMB,Retail,Singapore,17
4308,EliteInc,Mid-Market,Real Estate,UK,450
4309,OnyxSolutions,SMB,Logistics,USA,84
4310,TechInnovations,SMB,Education,India,14
4311,PractoCorp,SMB,Professional Services,UK,15
4312,AdvancedSolutions,SMB,Manufacturing,Germany,19
4313,DigitalDynamics,SMB,Healthcare,France,18
4314,NextLabs,Enterprise,Education,UK,2585
4315,PrimeLabs,SMB,Professional Services,Canada,51
4316,AdvancedInnovations,Mid-Market,Education,Singapore,198
4317,LacerGroup,SMB,Financial Services/Fintech,Singapore,25
4318,SmartServices,SMB,Retail,France,65
4319,NagelDynamics,SMB,Professional Services,France,29
4320,UpstoxInnovations,SMB,Financial Services/Fintech,Singapore,85
4321,GenpaxSystems,SMB,Real Estate,France,94
4322,SwellerGroup,Mid-Market,Healthcare,UK,114
4323,RadexCorp,SMB,Logistics,USA,44
4324,UpstoxCorp,Mid-Market,Retail,UK,420
4325,UpstoxTechnologies,Mid-Market,Professional Services,USA,155
4326,AnatolyLabs,SMB,Professional Services,USA,67
4327,CloudCorp,Mid-Market,Technology,Japan,216
4328,TigerInc,SMB,Financial Services/Fintech,Germany,36
4329,TigerTechnologies,SMB,Manufacturing,India,87
4330,UpstoxSystems,SMB,Real Estate,Australia,84
4331,EliteInc,SMB,Real Estate,UK,22
4332,LacerSolutions,Mid-Market,Professional Services,USA,127
4333,JenixSolutions,Enterprise,Real Estate,Japan,1644
4334,AdvancedInc,SMB,Retail,USA,77
4335,SwellerServices,SMB,Logistics,Australia,64
4336,TechDynamics,SMB,Media,USA,73
4337,LacerInc,Mid-Market,Logistics,USA,284
4338,KraftLabs,SMB,Logistics,USA,30
4339,FraxInnovations,SMB,Logistics,Australia,87
4340,RevoxGroup,Mid-Market,Technology,Singapore,439
4341,CoinbaseInnovations,SMB,Manufacturing,Australia,26
4342,CeltixSolutions,Enterprise,Media,Germany,2234
4343,DigitalDynamics,SMB,Media,Singapore,40
4344,CoinbaseLabs,Enterprise,Logistics,France,1363
4345,RadexDynamics,SMB,Media,India,38
4346,RevoxLabs,SMB,Professional Services,UK,76
4347,HelixTechnologies,Mid-Market,Retail,India,486
4348,BartGroup,Mid-Market,Manufacturing,Australia,296
4349,GlobalSolutions,Mid-Market,Real Estate,USA,208
4350,IannisCorp,SMB,Retail,USA,25
4351,EliteInnovations,Enterprise,Professional Services,USA,4122
4352,AdvancedCorp,SMB,Technology,UK,56
4353,RadexGroup,SMB,Manufacturing,India,12
4354,DigitalInc,SMB,Technology,France,53
4355,AnatolySolutions,Mid-Market,Education,Japan,431
4356,TechSystems,Mid-Market,Healthcare,Australia,431
4357,SmartServices,SMB,Technology,France,64
4358,TexTechnologies,SMB,Financial Services/Fintech,USA,29
4359,CeltixLabs,SMB,Healthcare,Germany,60
4360,CeltixSolutions,SMB,Logistics,Germany,27
4361,CeltixGroup,SMB,Logistics,India,66
4362,RadexCorp,Mid-Market,Retail,Canada,455
4363,CoinbaseTechnologies,SMB,Professional Services,Australia,80
4364,RevoxLabs,Enterprise,Media,USA,3326
4365,TexServices,SMB,Healthcare,France,16
4366,NextGroup,SMB,Real Estate,India,85
4367,RevoxTechnologies,SMB,Manufacturing,Australia,38
4368,TechSolutions,Mid-Market,Education,USA,205
4369,RevoxInc,SMB,Professional Services,UK,46
4370,GlobalSystems,Enterprise,Professional Services,Canada,2291
4371,KraftCorp,SMB,Education,Germany,70
4372,BartServices,SMB,Real Estate,UK,10
4373,GenpaxServices,SMB,Technology,India,66
4374,EliteInc,Mid-Market,Real Estate,UK,205
4375,AdvancedSystems,Mid-Market,Real Estate,USA,251
4376,GintarServices,SMB,Healthcare,France,57
4377,UpstoxCorp,SMB,Financial Services/Fintech,Australia,41
4378,DatadexInc,SMB,Manufacturing,India,79
4379,GenpaxCorp,SMB,Professional Services,UK,34
4380,SmartDynamics,SMB,Retail,USA,60
4381,SwellerInc,SMB,Media,USA,26
4382,NextLabs,SMB,Real Estate,USA,24
4383,SwellerSystems,Enterprise,Education,India,3281
4384,OnyxSystems,SMB,Real Estate,UK,97
4385,EliteCorp,Mid-Market,Education,Brazil,475
4386,CloudSystems,SMB,Manufacturing,France,36
4387,RadexServices,SMB,Logistics,Australia,40
4388,MinexSolutions,SMB,Manufacturing,Brazil,97
4389,LacerServices,SMB,Retail,UK,24
4390,DatadexGroup,Mid-Market,Financial Services/Fintech,USA,451
4391,UpstoxGroup,SMB,Healthcare,France,42
4392,LacerInc,SMB,Education,USA,100
4393,EulogSolutions,SMB,Financial Services/Fintech,Japan,96
4394,CeltixTechnologies,Mid-Market,Education,Brazil,363
4395,RevoxTechnologies,SMB,Healthcare,Japan,25
4396,LacerServices,SMB,Manufacturing,Japan,59
4397,GenpaxCorp,SMB,Technology,Australia,14
4398,FraxGroup,Enterprise,Financial Services/Fintech,Germany,3927
4399,AdvancedInc,SMB,Education,USA,100
4400,EulogServices,Mid-Market,Financial Services/Fintech,France,483
4401,AnatolySolutions,SMB,Financial Services/Fintech,USA,26
4402,RadexTechnologies,SMB,Education,India,70
4403,JenixGroup,SMB,Healthcare,Japan,26
4404,EulogTechnologies,SMB,Healthcare,USA,80
4405,NextInc,Mid-Market,Media,USA,174
4406,PrimeDynamics,SMB,Media,Canada,41
4407,LogixGroup,SMB,Manufacturing,France,46
4408,IannisGroup,Mid-Market,Professional Services,France,473
4409,GlobalTechnologies,SMB,Financial Services/Fintech,Germany,55
4410,AnatolyInc,SMB,Financial Services/Fintech,India,49
4411,SwellerTechnologies,Enterprise,Manufacturing,USA,4837
4412,DatadexDynamics,SMB,Retail,Germany,24
4413,CloudCorp,SMB,Manufacturing,Australia,54
4414,PractoGroup,SMB,Professional Services,USA,35
4415,CloudInnovations,SMB,Manufacturing,UK,22
4416,PrimeGroup,SMB,Retail,India,91
4417,DigitalServices,Enterprise,Healthcare,Brazil,4639
4418,SwellerLabs,SMB,Financial Services/Fintech,Germany,52
4419,EliteSolutions,SMB,Professional Services,Japan,73
4420,JenixSolutions,Mid-Market,Technology,USA,207
4421,UpstoxLabs,SMB,Media,Brazil,69
4422,DatadexInc,Mid-Market,Logistics,USA,393
4423,HelixInc,SMB,Manufacturing,Canada,26
4424,LogixSystems,SMB,Education,USA,39
4425,TexServices,SMB,Healthcare,India,21
4426,TigerSolutions,SMB,Financial Services/Fintech,USA,55
4427,LogixSystems,Mid-Market,Logistics,USA,209
4428,LacerCorp,Mid-Market,Education,UK,195
4429,IannisSolutions,SMB,Retail,USA,45
4430,FraxInnovations,Enterprise,Manufacturing,USA,3438
4431,GenpaxDynamics,SMB,Media,Australia,31
4432,GintarGroup,Enterprise,Media,USA,982
4433,MinexTechnologies,Enterprise,Technology,USA,2668
4434,EliteLabs,SMB,Logistics,USA,100
4435,SwellerInnovations,SMB,Media,USA,30
4436,ProServices,Mid-Market,Retail,Canada,110
4437,LacerDynamics,SMB,Logistics,Germany,18
4438,AdvancedSolutions,Mid-Market,Logistics,Canada,336
4439,KraftTechnologies,SMB,Media,USA,43
4440,ProTechnologies,SMB,Logistics,Australia,44
4441,TigerInc,SMB,Financial Services/Fintech,Australia,66
4442,ProLabs,SMB,Technology,UK,28
4443,EulogInc,SMB,Media,UK,13
4444,AnatolyGroup,SMB,Financial Services/Fintech,USA,73
4445,BartGroup,SMB,Technology,USA,26
4446,TexInnovations,Mid-Market,Healthcare,UK,119
4447,TechSystems,SMB,Technology,USA,18
4448,PractoInc,Mid-Market,Real Estate,UK,337
4449,DatadexCorp,SMB,Logistics,Australia,54
4450,TigerServices,Mid-Market,Retail,Japan,301
4451,SwellerGroup,Enterprise,Media,Australia,871
4452,NextCorp,SMB,Healthcare,Australia,51
4453,DatadexGroup,Enterprise,Real Estate,UK,2737
4454,KraftInnovations,SMB,Retail,USA,21
4455,CoinbaseDynamics,SMB,Manufacturing,UK,94
4456,PrimeGroup,Enterprise,Retail,Australia,2548
4457,RadexCorp,SMB,Logistics,Germany,85
4458,SwellerSystems,SMB,Financial Services/Fintech,India,32
4459,NextInnovations,SMB,Technology,USA,11
4460,MinexDynamics,Mid-Market,Manufacturing,USA,269
4461,IannisSystems,Mid-Market,Technology,Australia,313
4462,EliteInnovations,SMB,Logistics,Australia,17
4463,TexLabs,Enterprise,Media,USA,1629
4464,DatadexServices,Mid-Market,Healthcare,Australia,135
4465,DigitalSystems,Enterprise,Manufacturing,UK,1024
4466,TigerTechnologies,SMB,Media,Australia,89
4467,NextCorp,Mid-Market,Real Estate,USA,487
4468,SmartCorp,Enterprise,Media,Australia,4728
4469,AnatolyServices,SMB,Education,France,53
4470,EliteServices,Enterprise,Manufacturing,Brazil,2687
4471,SwellerSystems,SMB,Media,Singapore,90
4472,FraxSystems,SMB,Financial Services/Fintech,Canada,43
4473,GintarInc,Enterprise,Financial Services/Fintech,Canada,3969
4474,TechGroup,Enterprise,Real Estate,UK,2861
4475,TexSolutions,SMB,Technology,USA,87
4476,SmartInc,SMB,Professional Services,USA,20
4477,SmartLabs,Mid-Market,Media,USA,114
4478,FraxInnovations,Enterprise,Logistics,Germany,961
4479,PractoInnovations,SMB,Manufacturing,UK,90
4480,UpstoxTechnologies,SMB,Media,USA,78
4481,FraxTechnologies,Mid-Market,Technology,Germany,265
4482,CeltixDynamics,SMB,Media,Australia,65
4483,DigitalServices,Enterprise,Professional Services,Germany,3307
4484,RadexTechnologies,SMB,Healthcare,Australia,87
4485,EliteInnovations,SMB,Professional Services,USA,94
4486,TechTechnologies,SMB,Logistics,USA,24
4487,LogixGroup,SMB,Professional Services,India,56
4488,MinexInc,Mid-Market,Logistics,USA,405
4489,DatadexCorp,Enterprise,Technology,Canada,3318
4490,BartInc,Mid-Market,Manufacturing,Canada,120
4491,IannisLabs,Mid-Market,Professional Services,Japan,252
4492,QestarInnovations,SMB,Financial Services/Fintech,Australia,31
4493,TexServices,Mid-Market,Real Estate,Australia,119
4494,GlobalLabs,SMB,Professional Services,UK,52
4495,CoinbaseTechnologies,SMB,Manufacturing,Japan,86
4496,LogixGroup,SMB,Technology,Australia,74
4497,OnyxLabs,Mid-Market,Financial Services/Fintech,USA,440
4498,SwellerInnovations,Enterprise,Logistics,Australia,1459
4499,FraxDynamics,Mid-Market,Financial Services/Fintech,UK,167
4500,DigitalCorp,SMB,Professional Services,USA,70
4501,SmartDynamics,SMB,Technology,UK,37
4502,AdvancedInc,SMB,Logistics,France,97
4503,PractoSystems,SMB,Retail,Canada,61
4504,ProTechnologies,SMB,Education,Australia,98
4505,JenixLabs,Mid-Market,Media,Australia,423
4506,OnyxGroup,Enterprise,Healthcare,Germany,4533
4507,DatadexTechnologies,SMB,Manufacturing,UK,41
4508,GlobalInc,SMB,Manufacturing,UK,83
4509,HelixInc,Mid-Market,Manufacturing,USA,330
4510,QestarLabs,Mid-Market,Retail,USA,251
4511,ProServices,Enterprise,Technology,Japan,1067
4512,DatadexSolutions,SMB,Financial Services/Fintech,India,17
4513,DigitalLabs,SMB,Logistics,USA,79
4514,DatadexInnovations,Enterprise,Financial Services/Fintech,UK,3346
4515,LacerSystems,SMB,Financial Services/Fintech,Japan,75
4516,DatadexSystems,Mid-Market,Healthcare,USA,491
4517,DigitalServices,SMB,Manufacturing,Canada,68
4518,ProGroup,SMB,Manufacturing,USA,95
4519,KraftLabs,Mid-Market,Retail,Australia,249
4520,DigitalCorp,SMB,Financial Services/Fintech,Japan,43
4521,IannisTechnologies,Mid-Market,Healthcare,Singapore,446
4522,CloudCorp,SMB,Education,Canada,51
4523,RadexInnovations,Enterprise,Retail,Australia,2096
4524,OnyxGroup,SMB,Retail,Australia,79
4525,PractoGroup,SMB,Media,USA,54
4526,SwellerSystems,SMB,Education,USA,60
4527,RadexDynamics,Mid-Market,Manufacturing,Japan,117
4528,BartGroup,Mid-Market,Financial Services/Fintech,USA,332
4529,RevoxSolutions,SMB,Manufacturing,UK,41
4530,TigerInc,SMB,Retail,Canada,35
4531,RadexTechnologies,Mid-Market,Manufacturing,Brazil,458
4532,UpstoxServices,Mid-Market,Technology,Germany,134
4533,JenixTechnologies,Mid-Market,Professional Services,Australia,215
4534,GintarSystems,Mid-Market,Education,Canada,234
4535,SmartSystems,SMB,Financial Services/Fintech,Germany,62
4536,CloudCorp,SMB,Education,Germany,31
4537,IannisInc,SMB,Media,Singapore,22
4538,TexDynamics,Enterprise,Manufacturing,Canada,4919
4539,DatadexLabs,SMB,Manufacturing,UK,24
4540,LacerDynamics,SMB,Financial Services/Fintech,India,55
4541,JenixCorp,Enterprise,Financial Services/Fintech,France,1254
4542,HelixServices,SMB,Technology,USA,17
4543,EliteGroup,Mid-Market,Healthcare,USA,333
4544,DatadexLabs,Mid-Market,Real Estate,Japan,165
4545,CoinbaseInc,Enterprise,Media,UK,4896
4546,ProSolutions,SMB,Manufacturing,Canada,36
4547,RevoxLabs,SMB,Financial Services/Fintech,UK,96
4548,CoinbaseInnovations,Enterprise,Financial Services/Fintech,Canada,4050
4549,GenpaxInc,SMB,Professional Services,France,58
4550,QestarLabs,SMB,Media,Canada,47
4551,LacerSystems,Mid-Market,Real Estate,UK,291
4552,QestarInc,SMB,Professional Services,USA,82
4553,PractoSolutions,Enterprise,Retail,Japan,4839
